,Centro:,Radio (°):,Radio (km):,PNG:
0,4.107589737288828,10.266685953152827,1141.2207380624677,../results/mec_colombia_visualizacion_innocent.png
1,-76.90597982657498,10.266685953152827,1141.2207380624677,../results/mec_colombia_visualizacion_innocent.png
